"word","tfidf","tf"
"is amazing",0.085140938349568,28
"museum itself",0.085140938349568,28
"museum to",0.085140938349568,28
"walk from",0.085140938349568,28
"your time",0.085140938349568,28
"dali jewel",0.0845500500415926,27
"i found",0.0845500500415926,27
"see his",0.0845500500415926,27
"a huge",0.0837022043609372,27
"dali the",0.0837022043609372,27
"an art",0.0828863606015002,27
"and see",0.0828863606015002,27
"art is",0.0828863606015002,27
"next door",0.0828863606015002,27
"see if",0.0828863606015002,27
"the experi",0.0827535275534745,25
"avoid the",0.0822683440145864,26
"not miss",0.0822683440145864,26
"took the",0.0822683440145864,26
"wait in",0.0814679279851929,24
"by train",0.0814185667067188,26
"in advance",0.0814185667067188,26
"insid the",0.0814185667067188,26
"is well",0.0814185667067188,26
"like a",0.0814185667067188,26
"stay in",0.0814185667067188,26
"of barcelona",0.0806021227179395,26
"of salvador",0.0806021227179395,26
"that dali",0.0806021227179395,26
"the mae",0.0806021227179395,26
"we spent",0.0806021227179395,26
"build is",0.0799560507245082,25
"to find",0.0799560507245082,25
"the station",0.0794433864513355,24
"a nice",0.0791041769371023,25
"an artist",0.0791041769371023,25
"art work",0.0791041769371023,25
"difficult to",0.0791041769371023,25
"follow the",0.0791041769371023,25
"glad we",0.0791041769371023,25
"go earli",0.0791041769371023,25
"hous in",0.0791041769371023,25
"museum has",0.0791041769371023,25
"realli enjoy",0.0791041769371023,25
"the crowd",0.0791041769371023,25
"the room",0.0791041769371023,25
"visit it",0.0791041769371023,25
"barcelona we",0.078287083371845,25
"car park",0.0780734309858098,23
"a short",0.0776119658626215,24
"the outsid",0.0776119658626215,24
"a big",0.0767578086955278,24
"be missed",0.0767578086955278,24
"be sure",0.0767578086955278,24
"buy ticket",0.0767578086955278,24
"can take",0.0767578086955278,24
"highlight of",0.0767578086955278,24
"just to",0.0767578086955278,24
"make it",0.0767578086955278,24
"the number",0.0767578086955278,24
"we saw",0.0767578086955278,24
"the paint",0.0761332453491965,23
"decid to",0.0759400098596182,24
"life and",0.0759400098596182,24
"museum with",0.0759400098596182,24
"take in",0.0759400098596182,24
"is just",0.0752347875622495,23
"a larg",0.074378133951679,23
"front of",0.074378133951679,23
"it can",0.074378133951679,23
"museum this",0.074378133951679,23
"the piec",0.074378133951679,23
"to enjoy",0.074378133951679,23
"arriv at",0.0735595666665475,23
"can get",0.0735595666665475,23
"exhibit of",0.0735595666665475,23
"the collect",0.0735595666665475,23
"ticket in",0.0735595666665475,23
"walk around",0.0735595666665475,23
"west room",0.0735595666665475,23
"would recommend",0.0735595666665475,23
"art lover",0.0728231042470576,22
"the crowds",0.0722454671636962,21
"amaz museum",0.0719637098421517,22
"bit of",0.0719637098421517,22
"dali fans",0.0719637098421517,22
"go there",0.0719637098421517,22
"have seen",0.0719637098421517,22
"to appreci",0.0719637098421517,22
"to walk",0.0719637098421517,22
"is quit",0.0712844369870438,21
"to understand",0.0712844369870438,21
"get the",0.0711443020407364,22
"includ in",0.0711443020407364,22
"is one",0.0711443020407364,22
"it worth",0.0711443020407364,22
"sculptur and",0.0711443020407364,22
"town of",0.0711443020407364,22
"was worth",0.0711443020407364,22
"you visit",0.0711443020407364,22
"and walk",0.0703753804244531,21
"great place",0.0703753804244531,21
"high speed",0.0703753804244531,21
"uniqu and",0.0703753804244531,21
"veri busi",0.0703753804244531,21
"collect is",0.0695129631449186,21
"lot to",0.0695129631449186,21
"the end",0.0695129631449186,21
"hard to",0.0688052068225678,20
"and take",0.0686926321220538,21
"build and",0.0686926321220538,21
"hour and",0.0686926321220538,21
"just a",0.0686926321220538,21
"place and",0.0686926321220538,21
"see for",0.0686926321220538,21
"time in",0.0686926321220538,21
"to say",0.0686926321220538,21
"was also",0.0686926321220538,21
"book in",0.0678899399876607,20
"costa brava",0.0678899399876607,20
"the top",0.0678899399876607,20
"ahead of",0.0670241718328124,20
"doe not",0.0670241718328124,20
"figuer to",0.0670241718328124,20
"give you",0.0670241718328124,20
"in front",0.0670241718328124,20
"it realli",0.0670241718328124,20
"minut walk",0.0670241718328124,20
"my wife",0.0670241718328124,20
"near the",0.0670241718328124,20
"we love",0.0670241718328124,20
"also a",0.0662028220427796,20
"amount of",0.0662028220427796,20
"are mani",0.0662028220427796,20
"dali works",0.0662028220427796,20
"earli in",0.0662028220427796,20
"for us",0.0662028220427796,20
"his wife",0.0662028220427796,20
"jewelri museum",0.0662028220427796,20
"line to",0.0662028220427796,20
"make a",0.0662028220427796,20
"make the",0.0662028220427796,20
"not onli",0.0662028220427796,20
"seem to",0.0662028220427796,20
"ticket for",0.0662028220427796,20
"two hour",0.0662028220427796,20
"kind of",0.0653649464814395,19
"see a",0.0653649464814395,19
"a uniqu",0.0644954429882777,19
"amaz place",0.0644954429882777,19
"appreci the",0.0644954429882777,19
"day in",0.0644954429882777,19
"expect to",0.0644954429882777,19
"interest museum",0.0644954429882777,19
"museum you",0.0644954429882777,19
"of cours",0.0644954429882777,19
"onc you",0.0644954429882777,19
"outsid of",0.0644954429882777,19
"outsid the",0.0644954429882777,19
"room and",0.0644954429882777,19
"the building",0.0644954429882777,19
"the last",0.0644954429882777,19
"train to",0.0644954429882777,19
"we book",0.0644954429882777,19
"will not",0.0644954429882777,19
"a place",0.0636729632411718,19
"a trip",0.0636729632411718,19
"art but",0.0636729632411718,19
"befor you",0.0636729632411718,19
"crowd and",0.0636729632411718,19
"even though",0.0636729632411718,19
"fast train",0.0636729632411718,19
"i high",0.0636729632411718,19
"i visit",0.0636729632411718,19
"most famous",0.0636729632411718,19
"the price",0.0636729632411718,19
"to book",0.0636729632411718,19
"too mani",0.0636729632411718,19
"visit if",0.0636729632411718,19
"was just",0.0636729632411718,19
"was well",0.0636729632411718,19
"gift shop",0.0627983796492749,18
"my husband",0.0627983796492749,18
"world of",0.0627983796492749,18
"your visit",0.0627983796492749,18
"an easi",0.0619246861403111,18
"i realli",0.0619246861403111,18
"i recommend",0.0619246861403111,18
"insight into",0.0619246861403111,18
"it will",0.0619246861403111,18
"pictur of",0.0619246861403111,18
"spend a",0.0619246861403111,18
"the entir",0.0619246861403111,18
"the night",0.0619246861403111,18
"veri nice",0.0619246861403111,18
"work that",0.0619246861403111,18
"the second",0.0611270617043038,17
"artist and",0.0611009459888947,18
"as much",0.0611009459888947,18
"go back",0.0611009459888947,18
"have ever",0.0611009459888947,18
"in one",0.0611009459888947,18
"includ the",0.0611009459888947,18
"love dali",0.0611009459888947,18
"museum for",0.0611009459888947,18
"museum on",0.0611009459888947,18
"queue to",0.0611009459888947,18
"say that",0.0611009459888947,18
"see dali",0.0611009459888947,18
"the corner",0.0611009459888947,18
"the highlight",0.0611009459888947,18
"the small",0.0611009459888947,18
"think it",0.0611009459888947,18
"time we",0.0611009459888947,18
"to wait",0.0611009459888947,18
"too much",0.0611009459888947,18
"total worth",0.0611009459888947,18
"veri crowd",0.0611009459888947,18
"veri interesting",0.0611009459888947,18
"visit for",0.0611009459888947,18
"walk through",0.0611009459888947,18
"we left",0.0611009459888947,18
"work by",0.0611009459888947,18
"made it",0.0601880074086447,17
"the old",0.0601880074086447,17
"at night",0.0595060606608497,16
"tour group",0.0595060606608497,16
"a car",0.0593095807798707,17
"enough to",0.0593095807798707,17
"even more",0.0593095807798707,17
"fun and",0.0593095807798707,17
"go in",0.0593095807798707,17
"line for",0.0593095807798707,17
"museum so",0.0593095807798707,17
"peopl in",0.0593095807798707,17
"sens of",0.0593095807798707,17
"the artwork",0.0593095807798707,17
"the great",0.0593095807798707,17
"the morn",0.0593095807798707,17
"thing to",0.0593095807798707,17
"where dali",0.0593095807798707,17
"a fantast",0.0584844257991827,17
"a real",0.0584844257991827,17
"a work",0.0584844257991827,17
"and also",0.0584844257991827,17
"and even",0.0584844257991827,17
"barcelona it",0.0584844257991827,17
"best museum",0.0584844257991827,17
"dali but",0.0584844257991827,17
"dali this",0.0584844257991827,17
"didnt know",0.0584844257991827,17
"display in",0.0584844257991827,17
"drive from",0.0584844257991827,17
"i can",0.0584844257991827,17
"i saw",0.0584844257991827,17
"in art",0.0584844257991827,17
"in dali",0.0584844257991827,17
"is definit",0.0584844257991827,17
"it get",0.0584844257991827,17
"mani peopl",0.0584844257991827,17
"museum of",0.0584844257991827,17
"must if",0.0584844257991827,17
"not just",0.0584844257991827,17
"of hour",0.0584844257991827,17
"other artist",0.0584844257991827,17
"our ticket",0.0584844257991827,17
"the amaz",0.0584844257991827,17
"the courtyard",0.0584844257991827,17
"the veri",0.0584844257991827,17
"time i",0.0584844257991827,17
"varieti of",0.0584844257991827,17
"wife gala",0.0584844257991827,17
"beauti and",0.0575313521922859,16
"girona and",0.0575313521922859,16
"our guid",0.0575313521922859,16
"speed train",0.0575313521922859,16
"a realli",0.0566475363846068,16
"dali hous",0.0566475363846068,16
"dali theatr",0.0566475363846068,16
"his home",0.0566475363846068,16
"is great",0.0566475363846068,16
"mind of",0.0566475363846068,16
"miss this",0.0566475363846068,16
"museum a",0.0566475363846068,16
"opportun to",0.0566475363846068,16
"our trip",0.0566475363846068,16
"you look",0.0566475363846068,16
"you love",0.0566475363846068,16
"a true",0.0558207819104666,16
"and dali",0.0558207819104666,16
"as part",0.0558207819104666,16
"be prepar",0.0558207819104666,16
"becaus it",0.0558207819104666,16
"can see",0.0558207819104666,16
"dali i",0.0558207819104666,16
"day and",0.0558207819104666,16
"enter the",0.0558207819104666,16
"hour there",0.0558207819104666,16
"is realli",0.0558207819104666,16
"jewelleri museum",0.0558207819104666,16
"museum dali",0.0558207819104666,16
"museum if",0.0558207819104666,16
"must for",0.0558207819104666,16
"our visit",0.0558207819104666,16
"prepar to",0.0558207819104666,16
"station to",0.0558207819104666,16
"the afternoon",0.0558207819104666,16
"the theatr",0.0558207819104666,16
"this man",0.0558207819104666,16
"this one",0.0558207819104666,16
"tour guid",0.0558207819104666,16
"town and",0.0558207819104666,16
"us to",0.0558207819104666,16
"was great",0.0558207819104666,16
"went on",0.0558207819104666,16
"will love",0.0558207819104666,16
"you know",0.0558207819104666,16
"floor and",0.0557869318695466,15
"manag to",0.0557869318695466,15
"must do",0.0557869318695466,15
"becaus of",0.0548256503522503,15
"take you",0.0548256503522503,15
"to know",0.0548256503522503,15
"will see",0.0541114394234119,14
"and get",0.053935642680268,15
"close to",0.053935642680268,15
"mani differ",0.053935642680268,15
"morn and",0.053935642680268,15
"my favorit",0.053935642680268,15
"place for",0.053935642680268,15
"the high",0.053935642680268,15
"the next",0.053935642680268,15
"the street",0.053935642680268,15
"visit i",0.053935642680268,15
"was one",0.053935642680268,15
"and visit",0.0531070653605689,15
"art from",0.0531070653605689,15
"art the",0.0531070653605689,15
"be seen",0.0531070653605689,15
"befor the",0.0531070653605689,15
"dali in",0.0531070653605689,15
"dali it",0.0531070653605689,15
"dali life",0.0531070653605689,15
"even the",0.0531070653605689,15
"go on",0.0531070653605689,15
"in st",0.0531070653605689,15
"insid and",0.0531070653605689,15
"it doe",0.0531070653605689,15
"it take",0.0531070653605689,15
"laid out",0.0531070653605689,15
"museum from",0.0531070653605689,15
"not much",0.0531070653605689,15
"of figuer",0.0531070653605689,15
"other museum",0.0531070653605689,15
"recommend it",0.0531070653605689,15
"recommend to",0.0531070653605689,15
"ride from",0.0531070653605689,15
"see some",0.0531070653605689,15
"small town",0.0531070653605689,15
"theatr museum",0.0531070653605689,15
"thorough enjoy",0.0531070653605689,15
"to explor",0.0531070653605689,15
"veri crowded",0.0531070653605689,15
"visit but",0.0531070653605689,15
"visit dali",0.0531070653605689,15
"visit in",0.0531070653605689,15
"with dali",0.0531070653605689,15
"find a",0.053043110746662,14
"side of",0.053043110746662,14
"much about",0.0520678030782435,14
"recommend a",0.0520678030782435,14
"the bus",0.0520678030782435,14
"the gift",0.0520678030782435,14
"to leav",0.0520678030782435,14
"you take",0.0520678030782435,14
"an excel",0.0511706069954336,14
"barcelona the",0.0511706069954336,14
"come to",0.0511706069954336,14
"day out",0.0511706069954336,14
"dure the",0.0511706069954336,14
"enough time",0.0511706069954336,14
"i like",0.0511706069954336,14
"i took",0.0511706069954336,14
"jewel exhibit",0.0511706069954336,14
"of interest",0.0511706069954336,14
"on top",0.0511706069954336,14
"the citi",0.0511706069954336,14
"the visitor",0.0511706069954336,14
"whether you",0.0511706069954336,14
"year ago",0.0511706069954336,14
"a group",0.0503399331682502,14
"also the",0.0503399331682502,14
"and art",0.0503399331682502,14
"and make",0.0503399331682502,14
"and veri",0.0503399331682502,14
"art i",0.0503399331682502,14
"art it",0.0503399331682502,14
"away from",0.0503399331682502,14
"becaus the",0.0503399331682502,14
"dali design",0.0503399331682502,14
"day to",0.0503399331682502,14
"earli as",0.0503399331682502,14
"exhibit is",0.0503399331682502,14
"figueres the",0.0503399331682502,14
"genius and",0.0503399331682502,14
"get veri",0.0503399331682502,14
"great experience",0.0503399331682502,14
"high recommended",0.0503399331682502,14
"interest to",0.0503399331682502,14
"into dali",0.0503399331682502,14
"jewelri exhibit",0.0503399331682502,14
"like to",0.0503399331682502,14
"museum that",0.0503399331682502,14
"of course",0.0503399331682502,14
"queue for",0.0503399331682502,14
"quit a",0.0503399331682502,14
"room to",0.0503399331682502,14
"same time",0.0503399331682502,14
"st petersburg",0.0503399331682502,14
"the door",0.0503399331682502,14
"the experience",0.0503399331682502,14
"the full",0.0503399331682502,14
"the morning",0.0503399331682502,14
"the region",0.0503399331682502,14
"the wait",0.0503399331682502,14
"there earli",0.0503399331682502,14
"ticket and",0.0503399331682502,14
"time there",0.0503399331682502,14
"to expect",0.0503399331682502,14
"to girona",0.0503399331682502,14
"to realli",0.0503399331682502,14
"top of",0.0503399331682502,14
"veri good",0.0503399331682502,14
"walk in",0.0503399331682502,14
"walk to",0.0503399331682502,14
"was still",0.0503399331682502,14
"we came",0.0503399331682502,14
"work but",0.0503399331682502,14
"work on",0.0503399331682502,14
"look like",0.0502463366074539,13
"use a",0.0502463366074539,13
"are also",0.0492543171219005,13
"line at",0.0492543171219005,13
"the one",0.0492543171219005,13
"the theatremuseum",0.0492543171219005,13
"and mani",0.0483486742869404,13
"display of",0.0483486742869404,13
"fun museum",0.0483486742869404,13
"less than",0.0483486742869404,13
"may be",0.0483486742869404,13
"must be",0.0483486742869404,13
"no idea",0.0483486742869404,13
"order to",0.0483486742869404,13
"place was",0.0483486742869404,13
"to spain",0.0483486742869404,13
"tour of",0.0483486742869404,13
"went in",0.0483486742869404,13
"will have",0.0483486742869404,13
"a ticket",0.0475155636386169,13
"an experi",0.0475155636386169,13
"an interest",0.0475155636386169,13
"and well",0.0475155636386169,13
"art of",0.0475155636386169,13
"art this",0.0475155636386169,13
"barcelona i",0.0475155636386169,13
"be veri",0.0475155636386169,13
"book ticket",0.0475155636386169,13
"dali or",0.0475155636386169,13
"dont forget",0.0475155636386169,13
"dont know",0.0475155636386169,13
"earli and",0.0475155636386169,13
"egg on",0.0475155636386169,13
"entranc to",0.0475155636386169,13
"experience i",0.0475155636386169,13
"famous work",0.0475155636386169,13
"fan but",0.0475155636386169,13
"genius of",0.0475155636386169,13
"great day",0.0475155636386169,13
"his mind",0.0475155636386169,13
"his museum",0.0475155636386169,13
"hour or",0.0475155636386169,13
"i will",0.0475155636386169,13
"imagin and",0.0475155636386169,13
"in mani",0.0475155636386169,13
"in order",0.0475155636386169,13
"is dali",0.0475155636386169,13
"like it",0.0475155636386169,13
"long line",0.0475155636386169,13
"more time",0.0475155636386169,13
"of spain",0.0475155636386169,13
"onc in",0.0475155636386169,13
"onli a",0.0475155636386169,13
"spend the",0.0475155636386169,13
"stand in",0.0475155636386169,13
"the layout",0.0475155636386169,13
"to follow",0.0475155636386169,13
"to queue",0.0475155636386169,13
"tour the",0.0475155636386169,13
"veri well",0.0475155636386169,13
"visit barcelona",0.0475155636386169,13
"visit even",0.0475155636386169,13
"visit we",0.0475155636386169,13
"wait to",0.0475155636386169,13
"was quit",0.0475155636386169,13
"wonder museum",0.0475155636386169,13
"work i",0.0475155636386169,13
"you may",0.0475155636386169,13
"you might",0.0475155636386169,13
"go through",0.0463812337914959,12
"port lligat",0.0463812337914959,12
"sever hour",0.0463812337914959,12
"were abl",0.0463812337914959,12
"a guide",0.0454655234971389,12
"a love",0.0454655234971389,12
"ani other",0.0454655234971389,12
"be abl",0.0454655234971389,12
"check out",0.0454655234971389,12
"hour for",0.0454655234971389,12
"into art",0.0454655234971389,12
"is much",0.0454655234971389,12
"locat in",0.0454655234971389,12
"must go",0.0454655234971389,12
"my favourit",0.0454655234971389,12
"pack with",0.0454655234971389,12
"per person",0.0454655234971389,12
"sort of",0.0454655234971389,12
"the actual",0.0454655234971389,12
"the differ",0.0454655234971389,12
"the entrance",0.0454655234971389,12
"the exit",0.0454655234971389,12
"the genius",0.0454655234971389,12
"thought it",0.0454655234971389,12
"veri easi",0.0454655234971389,12
"was realli",0.0454655234971389,12
"you enter",0.0454655234971389,12
"a differ",0.0446295454956373,12
"and go",0.0446295454956373,12
"and sculptur",0.0446295454956373,12
"and wonderful",0.0446295454956373,12
"are go",0.0446295454956373,12
"art you",0.0446295454956373,12
"as dali",0.0446295454956373,12
"chanc to",0.0446295454956373,12
"dali had",0.0446295454956373,12
"definit a",0.0446295454956373,12
"exhibit and",0.0446295454956373,12
"explor the",0.0446295454956373,12
"fan and",0.0446295454956373,12
"first time",0.0446295454956373,12
"for ani",0.0446295454956373,12
"go with",0.0446295454956373,12
"group of",0.0446295454956373,12
"his famous",0.0446295454956373,12
"hour from",0.0446295454956373,12
"i got",0.0446295454956373,12
"is like",0.0446295454956373,12
"it seem",0.0446295454956373,12
"jewelri collect",0.0446295454956373,12
"made the",0.0446295454956373,12
"modern art",0.0446295454956373,12
"museum at",0.0446295454956373,12
"museum iv",0.0446295454956373,12
"museum there",0.0446295454956373,12
"nice to",0.0446295454956373,12
"of figueres",0.0446295454956373,12
"of fun",0.0446295454956373,12
"paint of",0.0446295454956373,12
"price of",0.0446295454956373,12
"see i",0.0446295454956373,12
"see in",0.0446295454956373,12
"spent a",0.0446295454956373,12
"station and",0.0446295454956373,12
"the famous",0.0446295454956373,12
"the fast",0.0446295454956373,12
"the mani",0.0446295454956373,12
"the mind",0.0446295454956373,12
"the wall",0.0446295454956373,12
"theatremuseum is",0.0446295454956373,12
"this world",0.0446295454956373,12
"time for",0.0446295454956373,12
"train and",0.0446295454956373,12
"tribut to",0.0446295454956373,12
"unusu and",0.0446295454956373,12
"visit there",0.0446295454956373,12
"work was",0.0446295454956373,12
"worth visiting",0.0446295454956373,12
"you realli",0.0446295454956373,12
"you walk",0.0446295454956373,12
"night visit",0.0444813664154549,11
"dali lover",0.0434440458452225,11
"museum one",0.0434440458452225,11
"the huge",0.0434440458452225,11
"worth to",0.0434440458452225,11
"and made",0.0425161309755379,11
"becaus i",0.0425161309755379,11
"book a",0.0425161309755379,11
"car and",0.0425161309755379,11
"design and",0.0425161309755379,11
"earli to",0.0425161309755379,11
"experi for",0.0425161309755379,11
"found the",0.0425161309755379,11
"got there",0.0425161309755379,11
"got to",0.0425161309755379,11
"he also",0.0425161309755379,11
"miss out",0.0425161309755379,11
"next to",0.0425161309755379,11
"our tour",0.0425161309755379,11
"place with",0.0425161309755379,11
"station the",0.0425161309755379,11
"stop and",0.0425161309755379,11
"take pictur",0.0425161309755379,11
"the figuer",0.0425161309755379,11
"the varieti",0.0425161309755379,11
"to come",0.0425161309755379,11
"use to",0.0425161309755379,11
"a beauti",0.0416767298723773,11
"a line",0.0416767298723773,11
"a whole",0.0416767298723773,11
"all dali",0.0416767298723773,11
"an absolut",0.0416767298723773,11
"and love",0.0416767298723773,11
"and worth",0.0416767298723773,11
"art that",0.0416767298723773,11
"audio guid",0.0416767298723773,11
"barcelona but",0.0416767298723773,11
"be miss",0.0416767298723773,11
"crowd but",0.0416767298723773,11
"dali jewelleri",0.0416767298723773,11
"dali jewels",0.0416767298723773,11
"dali lovers",0.0416767298723773,11
"day here",0.0416767298723773,11
"day we",0.0416767298723773,11
"differ from",0.0416767298723773,11
"enjoy this",0.0416767298723773,11
"even for",0.0416767298723773,11
"everyth in",0.0416767298723773,11
"everyth is",0.0416767298723773,11
"exhibit which",0.0416767298723773,11
"experience this",0.0416767298723773,11
"familiar with",0.0416767298723773,11
"forget to",0.0416767298723773,11
"found it",0.0416767298723773,11
"go and",0.0416767298723773,11
"have time",0.0416767298723773,11
"his paintings",0.0416767298723773,11
"his works",0.0416767298723773,11
"hour train",0.0416767298723773,11
"i knew",0.0416767298723773,11
"i spent",0.0416767298723773,11
"i want",0.0416767298723773,11
"in ani",0.0416767298723773,11
